timestamp,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed,LOCAL_POSITION_NED.time_boot_ms,LOCAL_POSITION_NED.x,LOCAL_POSITION_NED.y,LOCAL_POSITION_NED.z,LOCAL_POSITION_NED.vx,LOCAL_POSITION_NED.vy,LOCAL_POSITION_NED.vz,GPS_RAW_INT.time_usec,GPS_RAW_INT.fix_type,GPS_RAW_INT.lat,GPS_RAW_INT.lon,GPS_RAW_INT.alt,GPS_RAW_INT.eph,GPS_RAW_INT.epv,GPS_RAW_INT.vel,GPS_RAW_INT.cog,GPS_RAW_INT.satellites_visible,GPS_DATE_TIME.year,GPS_DATE_TIME.month,GPS_DATE_TIME.day,GPS_DATE_TIME.hour,GPS_DATE_TIME.min,GPS_DATE_TIME.sec,GPS_DATE_TIME.clockStat,GPS_DATE_TIME.visSat,GPS_DATE_TIME.useSat,GPS_DATE_TIME.GppGl,GPS_DATE_TIME.sigUsedMask,GPS_DATE_TIME.percentUsed,SLUGS_NAVIGATION.u_m,SLUGS_NAVIGATION.phi_c,SLUGS_NAVIGATION.theta_c,SLUGS_NAVIGATION.psiDot_c,SLUGS_NAVIGATION.ay_body,SLUGS_NAVIGATION.totalDist,SLUGS_NAVIGATION.dist2Go,SLUGS_NAVIGATION.fromWP,SLUGS_NAVIGATION.toWP,SLUGS_NAVIGATION.h_c,RAW_IMU.time_usec,RAW_IMU.xacc,RAW_IMU.yacc,RAW_IMU.zacc,RAW_IMU.xgyro,RAW_IMU.ygyro,RAW_IMU.zgyro,RAW_IMU.xmag,RAW_IMU.ymag,RAW_IMU.zmag,SCALED_PRESSURE.time_boot_ms,SCALED_PRESSURE.press_abs,SCALED_PRESSURE.press_diff,SCALED_PRESSURE.temperature,CPU_LOAD.sensLoad,CPU_LOAD.ctrlLoad,CPU_LOAD.batVolt,HEARTBEAT.type,HEARTBEAT.autopilot,HEARTBEAT.base_mode,HEARTBEAT.custom_mode,HEARTBEAT.system_status,HEARTBEAT.mavlink_version,SYS_STATUS.onboard_control_sensors_present,SYS_STATUS.onboard_control_sensors_enabled,SYS_STATUS.onboard_control_sensors_health,SYS_STATUS.load,SYS_STATUS.voltage_battery,SYS_STATUS.current_battery,SYS_STATUS.battery_remaining,SYS_STATUS.drop_rate_comm,SYS_STATUS.errors_comm,SYS_STATUS.errors_count1,SYS_STATUS.errors_count2,SYS_STATUS.errors_count3,SYS_STATUS.errors_count4,RC_CHANNELS_RAW.time_boot_ms,RC_CHANNELS_RAW.port,RC_CHANNELS_RAW.chan1_raw,RC_CHANNELS_RAW.chan2_raw,RC_CHANNELS_RAW.chan3_raw,RC_CHANNELS_RAW.chan4_raw,RC_CHANNELS_RAW.chan5_raw,RC_CHANNELS_RAW.chan6_raw,RC_CHANNELS_RAW.chan7_raw,RC_CHANNELS_RAW.chan8_raw,RC_CHANNELS_RAW.rssi,SERVO_OUTPUT_RAW.time_usec,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,SCALED_IMU.time_boot_ms,SCALED_IMU.xacc,SCALED_IMU.yacc,SCALED_IMU.zacc,SCALED_IMU.xgyro,SCALED_IMU.ygyro,SCALED_IMU.zgyro,SCALED_IMU.xmag,SCALED_IMU.ymag,SCALED_IMU.zmag,RAW_PRESSURE.time_usec,RAW_PRESSURE.press_abs,RAW_PRESSURE.press_diff1,RAW_PRESSURE.press_diff2,RAW_PRESSURE.temperature,MID_LVL_CMDS.target,MID_LVL_CMDS.hCommand,MID_LVL_CMDS.uCommand,MID_LVL_CMDS.rCommand,SENSOR_DIAG.float1,SENSOR_DIAG.float2,SENSOR_DIAG.int1,SENSOR_DIAG.char1,VOLT_SENSOR.r2Type,VOLT_SENSOR.voltage,VOLT_SENSOR.reading2,STATUS_GPS.csFails,STATUS_GPS.gpsQuality,STATUS_GPS.msgsType,STATUS_GPS.posStatus,STATUS_GPS.magVar,STATUS_GPS.magDir,STATUS_GPS.modeInd,NOVATEL_DIAG.timeStatus,NOVATEL_DIAG.receiverStatus,NOVATEL_DIAG.solStatus,NOVATEL_DIAG.posType,NOVATEL_DIAG.velType,NOVATEL_DIAG.posSolAge,NOVATEL_DIAG.csFails,PTZ_STATUS.zoom,PTZ_STATUS.pan,PTZ_STATUS.tilt
1229130.81600000,1229130816,-0.437471389771,0.449817061424,6.28317832947,-0.000471220468171,0.000471220468171,0.000198082896532,,,,,,,,1233130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1231130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234130.81600000,,,,,,,,,,,,,,,1243130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1241130816,0,0,0,0,0,0,0,0,0,1234130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4148,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4146,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246130.81600000,,,,,,,,,,,,,,,1248130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.03003092513e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246130816,0,13447,12882,9193,12946,7529,0,9210,0,0,1247130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249130.81600000,1249130816,-0.438432306051,0.450837612152,6.28317832947,-0.000471732695587,0.000471732695587,0.000198595123948,,,,,,,,1253130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1251130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254130.81600000,,,,,,,,,,,,,,,1263130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1261130816,0,0,0,0,0,0,0,0,0,1254130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4146,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4147,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266130.81600000,,,,,,,,,,,,,,,1268130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.04349366679e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266130816,0,13446,12881,9192,12945,7529,0,9210,0,0,1267130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269130.81600000,1269130816,-0.439394503832,0.451861679554,6.28317785263,-0.000472244923003,0.000472244923003,0.000199107351364,,,,,,,,1273130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1271130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274130.81600000,,,,,,,,,,,,,,,1283130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1281130816,0,0,0,0,0,0,0,0,0,1274130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4141,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4149,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286130.81600000,,,,,,,,,,,,,,,1288130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.03168136882e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286130816,0,13445,12880,9192,12945,7527,0,9210,0,0,1287130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289130.81600000,1289130816,-0.440361857414,0.452888607979,6.28317785263,-0.000472757150419,0.000472757150419,0.00019961957878,,,,,,,,1293130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1291130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294130.81600000,,,,,,,,,,,,,,,1303130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1301130816,0,0,0,0,0,0,0,0,0,1294130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4145,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4147,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306130.81600000,,,,,,,,,,,,,,,1308130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.03018296754e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306130816,0,13445,12881,9191,12944,7528,0,9210,0,0,1307130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309130.81600000,1309130816,-0.441329449415,0.453915655613,6.28317737579,-0.000473269377835,0.000473269377835,0.000200131806196,,,,,,,,1313130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1311130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314130.81600000,,,,,,,,,,,,,,,1323130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1321130816,0,0,0,0,0,0,0,0,0,1314130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4148,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4143,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326130.81600000,,,,,,,,,,,,,,,1328130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.03004617172e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326130816,0,13446,12882,9193,12946,7529,0,9210,0,0,1327130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329130.81600000,1329130816,-0.442297190428,0.454942911863,6.28317737579,-0.000473781605251,0.000473781605251,0.000200644033612,,,,,,,,1333130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1331130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334130.81600000,,,,,,,,,,,,,,,1343130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1341130816,0,0,0,0,0,0,0,0,0,1334130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4148,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4145,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346130.81600000,,,,,,,,,,,,,,,1348130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.01824827331e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346130816,0,13446,12880,9191,12945,7527,0,9210,0,0,1347130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349130.81600000,1349130816,-0.443265110254,0.455970466137,6.28317737579,-0.000474293832667,0.000474293832667,0.000201156261028,,,,,,,,1353130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1351130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354130.81600000,,,,,,,,,,,,,,,1363130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1361130816,0,0,0,0,0,0,0,0,0,1354130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4147,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4140,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366130.81600000,,,,,,,,,,,,,,,1368130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.01861334451e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366130816,0,13445,12880,9192,12945,7528,0,9210,0,0,1367130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369130.81600000,1369130816,-0.444233238697,0.456998258829,6.28317737579,-0.000474806060083,0.000474806060083,0.000201668488444,,,,,,,,1373130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1371130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374130.81600000,,,,,,,,,,,,,,,1383130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1381130816,0,0,0,0,0,0,0,0,0,1374130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4143,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4147,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386130.81600000,,,,,,,,,,,,,,,1388130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.01304283234e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386130816,0,13445,12881,9193,12945,7528,0,9210,0,0,1387130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389130.81600000,1389130816,-0.445201814175,0.458026260138,6.28317737579,-0.000475318287499,0.000475318287499,0.00020218071586,,,,,,,,1393130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1391130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394130.81600000,,,,,,,,,,,,,,,1403130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1401130816,0,0,0,0,0,0,0,0,0,1394130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4145,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4143,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406130.81600000,,,,,,,,,,,,,,,1408130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.00493947989e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406130816,0,13446,12879,9192,12945,7527,0,9210,0,0,1407130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409130.81600000,1409130816,-0.446170419455,0.459054291248,6.28317737579,-0.000475830514915,0.000475830514915,0.000202692943276,,,,,,,,1413130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1411130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414130.81600000,,,,,,,,,,,,,,,1423130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1421130816,0,0,0,0,0,0,0,0,0,1414130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4149,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4142,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426130.81600000,,,,,,,,,,,,,,,1428130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.01917852725e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426130816,0,13447,12881,9192,12945,7529,0,9210,0,0,1427130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429130.81600000,1429130816,-0.447140216827,0.460087925196,6.28317689896,-0.000476342742331,0.000476342742331,0.000203205170692,,,,,,,,1433130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1431130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434130.81600000,,,,,,,,,,,,,,,1443130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1441130816,0,0,0,0,0,0,0,0,0,1434130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4148,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4143,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446130.81600000,,,,,,,,,,,,,,,1448130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.02242541629e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446130816,0,13445,12881,9192,12944,7528,0,9210,0,0,1447130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449130.81600000,1449130816,-0.448118984699,0.461126089096,6.28317642212,-0.000476854969747,0.000476854969747,0.000203717398108,,,,,,,,1453130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1451130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454130.81600000,,,,,,,,,,,,,,,1463130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1461130816,0,0,0,0,0,0,0,0,0,1454130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4148,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4141,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466130.81600000,,,,,,,,,,,,,,,1468130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.01407113033e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466130816,0,13446,12882,9192,12945,7528,0,9210,0,0,1467130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469130.81600000,1469130816,-0.449099808931,0.462166517973,6.28317689896,-0.000477367197163,0.000477367197163,0.000204229625524,,,,,,,,1473130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1471130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474130.81600000,,,,,,,,,,,,,,,1483130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1481130816,0,0,0,0,0,0,0,0,0,1474130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4140,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4143,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486130.81600000,,,,,,,,,,,,,,,1488130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.01470471098e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486130816,0,13444,12881,9191,12944,7528,0,9210,0,0,1487130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
